Channel_ID,Keyword,Channel_Name,Subscribers,Total_Views,Total_Videos,Comment_Count,Account_Age_Years,Description,PublishedAt,Country,Custom_URL,Keywords,Profile_Country,Playlist_ID,Topic_Categories,Banner_Image,Default_Language,Popularity_Label
UCFIMVKiJIEXCciTXqcF727Q,Indian education channel,Saregama Carvaan,256000,53250866,343,27,0.0,"Welcome to the official Saregama Carvaan YouTube channel, your ultimate destination for timeless Hindi music! Relive the golden era of Bollywood with a curated collection of classic songs from legendary singers and artists. Whether you're a fan of Lata Mangeshkar, Kishore Kumar, Mohammed Rafi, or Mukesh, Saregama Carvaan has it all. Enjoy evergreen hits, soulful melodies, and nostalgic tunes from the greatest voices in Indian music history. Tune in and let these timeless tracks take you on a musical journey through decades of unforgettable hits.
",2024-09-03T08:37:59.886684Z,IN,,"Saregama ""Saregama Carvaan"" Carvaan ""Carvaan Songs"" ""Kishore kUmar"" ""Kishore Kumar Songs"" ""kishore kumar hit songs"" ""old songs hits hindi"" ""old hindi songs"" ""kishore kumar song"" ""old sad song"" ""Old songs"" ""salman khan songs"" ""old songs"" ""kishore kumar sad songs"" ""happy songs"" ""happy old songs"" ""saregama carvaan"" saregama carvaan ""carvaan reviews"" ""new carvaan"" ""carvaan unboxing""",IN,UUFIMVKiJIEXCciTXqcF727Q,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,Medium
UCm9zN319jibBp0O4edjFqUQ,Indian education channel,Story TV,1,31,5,0,0.0,"Story TV 
It's New Comback In 2025
#funfacts #New #trend #Indian

Love To Our ------------>Subscriber 
   

༼⁠ ⁠つ⁠ ⁠◕⁠‿⁠◕⁠ ⁠༽⁠つ",2025-10-14T15:44:50.945959Z,IN,,,,UUm9zN319jibBp0O4edjFqUQ,"https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Health, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",,N/A,Low
UCNxjjXypUMNoDiWUSOtJDKA,Indian education channel,MindMystic,3,264,8,3,0.0,"Welcome to MindMystic 🧠✨
Here we explore the hidden world of the human mind, emotions, and behavior.
Every short video reveals the psychological truths that shape your thoughts, habits, and relationships.
From the mysteries of overthinking to the science of attraction — we uncover what your mind never tells you.

If you want to understand people, master your emotions, and unlock your potential,
you’re in the right place.

🌌 Understand your mind. Transform your life.


स्वागत है MindMystic में 🧠✨
यहाँ हम आपके मन, भावनाओं और व्यवहार की छिपी हुई दुनिया को समझने की कोशिश करते हैं।
हर वीडियो आपके भीतर के मनोविज्ञान और सोच के रहस्यों को उजागर करता है —
चाहे बात हो ओवरथिंकिंग की, रिश्तों की, या आत्म-समझ की।

अगर आप अपने मन को समझना, भावनाओं पर नियंत्रण पाना,
और जीवन में स्पष्टता लाना चाहते हैं — तो यह जगह आपके लिए है।

🌌 अपने मन को जानिए, और जीवन बदल दीजिए।

don’t forget to Like, Share, and Subscribe to MindMystic 🧠✨




",2025-09-26T16:55:26.007131Z,IN,,"""Psychology tricks to improve life"" ""How to control your mind"" ""Mind power techniques"" ""How to make anyone like you"" ""Mindset transformation tips"" ""Daily habits for mental strength"" ""Boost your confidence with psychology"" ""Emotional intelligence tips"" ""Mind and universe secrets"" ""MindMystic Hindi"" MindMystic ""Mind hacks"" ""Psychology tricks"" ""Self improvement tips"" ""Personal growth"" ""Mind power"" ""Mind transformation"" ""Positive thinking"" ""Life motivation"" ""Self help""",IN,UUNxjjXypUMNoDiWUSOtJDKA,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",,N/A,Low
UCHuMJb_VitR5mAn7PhRjTPQ,Indian education channel,Funwithme,0,1,1,0,0.0,"Welcome to ""Funwithme"" your place for unique movie breakdowns and creative storytelling. -

We simplify complex movies from Hollywood, South Indian cinema, thrillers, sci-fi, and more - all in short, engaging videos.

OUR POLICY:

No reused content - each video takes minimum 3 hours of scripting and editing

Fair use strictly followed

PURPOSE:

To educate, entertain, and inspire viewers through powerful storytelling and cinematic analysis.

Copyright disclaimer Any footage in my videos has only been used to communicate a message (understandable) to audience. According to my knowledge it's a fair use under review and commentary section. I don't plan to violate anyone's right.

Under section 107 of the copyright Act 1976. Allowance is made for ""fair use"" for purpose such as criticism, comment, news reporting teaching, scholarship, education and research.

Copyright/Policy Issues? Reach out: rahmanansari44865@gmail.com",2025-10-14T06:56:39.319605Z,IN,,,,UUHuMJb_VitR5mAn7PhRjTPQ,N/A,,N/A,
UC_A7K2dXFsTMAciGmnNxy-Q,Indian education channel,Saregama Music,59000000,29666689158,10293,29301,12.81,"The proud history of Saregama (an RPSG group company) stretches back over a century to 1901. Formerly known as The Gramophone Company of India Ltd. and more popularly as HMV (His Master's Voice), Saregama was established as the first overseas Indian Branch of Electrical & Musical Industries Limited (EMI), London. From producing the first song recorded in India in 1902 by the star of yesteryears, Gauhar Jan, to creating strong inroads into the production of cinema and television content, digital retailing, aggregation, radio programming and events, Saregama has evolved into one of India's premier entertainment content companies.

सारेगामा भारत की पहली संगीत कंपनी है, और हमारे कोष में इस देश के सबसे प्रतिष्ठित संगीत का भण्डार है. फिल्मों की शुरुआत से लेकर आज तक के सबसे मशहूर गानों का संग्रह यहीें पर पेश है. यहां पर मिलेंगी आपको सबसे मधुर और गेय गानों का खज़ाना. लता मंगेशकर, मोहम्मद रफ़ी, सैगल साब, किशोर कुमार, इनके सबसे बेहतरीन गाने यहीं पर पेश हैं.",2013-01-04T10:53:12Z,IN,,"""saregama music"" ""saregama old songs"" ""saregama purane gane"" ""new song"" ""pani pani song"" ""new songs"" ""pani pani"" ""new song 2023"" ""aaj sajeya"" ""hindi song"" ""hindi new songs"" ""sakhiyan 2.0"" ""trending songs"" ""dance songs"" ""badshah new song"" dholida ""gangubai kathiawadi"" ""meri jaan"" ""Vijay Deverakonda"" kushi Samantha maidaan ""zara hatke zara bachke"" ""sara ali khan"" ""vicky kaushal"" ""arijit singh"" ""rocky aur rani ki prem kahani"" ""alia bhatt"" ""ranveer singh"" #rrkpk jigra ""tenu sang rakhna""",IN,UU_A7K2dXFsTMAciGmnNxy-Q,"https://en.wikipedia.org/wiki/Soul_music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Film",,N/A,High
UCGnu_qxtlEl31Lw3ygBOLDg,Indian education channel,ajad education gk,83,4095,10,3,0.0,,2025-10-06T04:46:35.113201Z,IN,,,,UUGnu_qxtlEl31Lw3ygBOLDg,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UC7YPCJZWCGuvcmBakFlOkbg,Indian education channel,Artist Reyanshh Rahul,343000,24420630,659,138,6.7,On a Mission to Empower Indian Artists. Art Education and Art Business Education. Love Art ! Live Art ! 🧡,2019-02-11T05:36:09Z,IN,,"""Oil painting hindi"" ""Watercolor lessons in hindi"" ""Art lessons in hindi"" ""Portrait drawing for beginners"" ""Oil pastel tips"" ""Drawing and painting"" ""Art motivation"" ""Art career india"" ""Art channel india""",IN,UU7YPCJZWCGuvcmBakFlOkbg,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Hobby",,N/A,Medium
UCoq3amHlq8Qg7-VdVoWy5Ng,Indian education channel,Prof.Dr.R.K.Bharti,208,3527,3,78,6.97,"This channel is an initiative by a renowned academician and social philosopher Dr.R.K.Bharti, a Post Doctorate in Social Work, whose illuminating and intellectually stimulating talks cover almost all topics - from science to social work to economy to Indian and global issues- in prominent languages of the world. It's aim is to share knowledge, education and research on key structural problems and socio-economic issues facing India and world, with a mission to raise awareness and to inspire and activate people to help liberate everyone everywhere.",2018-11-05T17:14:45Z,IN,,,IN,UUoq3amHlq8Qg7-VdVoWy5Ng,https://en.wikipedia.org/wiki/Society,,N/A,Low
UCuaIc1jIe0YaK8Q063alzpg,Indian education channel,Night volger 4:0 PM,11,1587,38,0,6.48,,2019-05-01T07:13:47Z,IN,,,,UUuaIc1jIe0YaK8Q063alzpg,"https://en.wikipedia.org/wiki/Action-adventure_game, https://en.wikipedia.org/wiki/Video_game_culture, https://en.wikipedia.org/wiki/Action_game",,N/A,Low
UC-qBRifx4RJ73HMNyO-JH7Q,Indian education channel,Aarav Sharma,11,1861,31,11,0.0,"Welcome to our channel dedicated to self-help!

 🌟 Here, we believe success comes not from endless talk, but from practical formulas, simple strategies, and clear steps that actually work.

 Our videos are designed to inspire you, push you forward, and help you create the life you truly deserve—without wasting your time on unnecessary distractions. 
 Each video is a dose of clarity, filled with lessons you can apply instantly to see real change in your mindset and lifestyle. 

Mainly focuses on the following: -

🎯 Personal growth
🎯 Success formulas
🎯 Self-improvement
🎯 Confidence building
🎯 Positive mindset
🎯 Life lessons
🎯 Productivity tips
🎯 Discipline
🎯 Personal development
🎯 Achieve goals
🎯 Growth mindset
🎯 Success habits
🎯 Inspiration
🎯 Focus and clarity
🎯 Mental strength
🎯 No excuses
 
 💯Subscribe to the channel now for high-quality content.",2024-10-09T16:28:54.181373Z,IN,,"Motivation ""Self help"" ""Real story"" ""Viral reels"" ""Viral videos"" ""12 laws of Karma"" Power",,UU-qBRifx4RJ73HMNyO-JH7Q,N/A,,N/A,Low
UCb1r6jzYgTEnuoTzzs6_rRA,Indian education channel,Helel Ben Shahar,34,1,0,0,7.61,New Channel to create Awareness and Education for Tourist and Foreigners that want or who are in India. I want to expose the true nature of the culture and people and there view and treatment of other nationals. There exist a lot of decite within the Indian nation that never gets out due to many reasons that can only be explained through proper documentation.,2018-03-18T07:24:40Z,US,,"""Foreigners India"" Racism Hindus Muslims Americans Discrimination Travel Tourism Bangalore tamilians",US,UUb1r6jzYgTEnuoTzzs6_rRA,N/A,,en,Low
UC16_PbAgvZWV4E15xsAYTiQ,Indian education channel,Music India Entertainment,1090000,333941270,406,55,6.28,"Hello Friends, My Name is Subhodip Sarkar. This is Our YouTube Channel ""Music India Entertainment"".

This Channel is Created Only For Patriotic Song Lovers.

What is Patriotic Song?
Answer: A patriotic song is a song with strong patriotic content. ""The Patriotic Song"" may refer to the national anthem of some countries: ""Jana Gana Mana"", the National Anthem of India.

This Channel is Dedicated to All our Indian Citizens.

***********************************
  MUSIC INDIA ENTERTAINMENT
***********************************
                 I Love My India
-----------------------------------------------------
      I Am Proud to be an Indian
-----------------------------------------------------
                      Jai Hind
-----------------------------------------------------
                Vande Mataram
===========================
  Record Label | Patriotic Society
===========================
      Music India Entertainment
      Founder: Subhodip Sarkar
         Founded: 15 July 2019
",2019-07-15T02:54:17Z,IN,,"""music india entertainment"" ""subhodip sarkar"" ""subhodip sarkar topic"" ""musicindia entertainment"" ""MUSIC INDIA ENTERTAINMENT"" musicindiaentertainment MusicIndiaEntertainment MUSICINDIAENTERTAINMENT ""music india"" ""Music India"" ""MUSIC INDIA"" musicindia MusicIndia MUSICINDIA ""india entertainment"" ""India Entertainment"" ""INDIA ENTERTAINMENT"" indiaentertainment IndiaEntertainment INDIAENTERTAINMENT ""subhodip sarkar indian musician"" ""subhodip sarkar music composer"" ""subhodip sarkar music producer""",IN,UU16_PbAgvZWV4E15xsAYTiQ,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,High
UC1s-Pekvi_aCQs-35OfJ7nw,Indian education channel,Aditya Pal फ़ौजी ,7500,410318,244,0,0.0,"Welcome To my channel Exam Wala AD 🙏🙏

🇮🇳जय हिन्द सभी को 🇮🇳👮‍♂️ मैं Aditya Pal Fouji 🇮🇳
@Exam_Wala_Ad
@Exam_wala_AD
#Education चैनल
यह चैनल Study के लिए बनाया गया और इस चैनल पर Live Class और  Educational Video भी डाली जाती है सभी विषय की 🙏 

     
      धन्यवाद!


🙏🙏🙏Subscribe kare ",2020-08-21T07:14:30.395988Z,IN,,"""Exam Wala Ad"" ""Exam Wala AD"" ""EXAM WALA AD"" ""EXSM WALA"" ""exam wala ad"" ""exam wala"" Rwa Exampur examwalaad EXAMWALAAD EXAM_WALA_AD exam_wala_ad @Examwalaad @ExamwalaAd ""Rojgar with Ankit"" ""Exam Wala Aditya"" ""Aditya fouji ssb"" ""Aditya pal fouji"" #Examwalaad #ExamwslaAd #EXAMWALAAD ""Exam Wala Ad"" ""Current affairs"" Gkgs Math ""Mathematics upsi"" ""Ssc gd"" Ssb Crpf Bsf ""Up police new vacancy"" ""Ssc gd new vacancy"" ""Ssc gf cutoff"" ""Upsi final cutoff"" Twa Rwa",IN,UU1s-Pekvi_aCQs-35OfJ7nw,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Knowledge, https://en.wikipedia.org/wiki/Music_of_Asia",,N/A,Low
UCrxDPuh4mH88zPgsrYq2BuA,Indian education channel,Dr. Kiran Saujiya Sr. Sec. Edu. Academy Mainpuri,5710,1424033,572,30,10.62,"Dr Kiran saujiya Sr. Sec. Edu. Academy (KSA) is th educational initiative of Adarsh Rashtriya group of Institutions, where Students are nurtured under the guidance of well qualified teachers. The School believes in strong academics by integration the best international methods with world class infrastructure and technology. through activity-based learning, multiple intelligence, play way methods and individual students focus approach combined with indian Values like, Discipline and Hard work, we nurture our students to be future ready for both indian and Global challenges.
Our values for the development of children at KSA-are more than just a statement-they depict the ways of life: I Development of self-esteem I Induction of Responsibility and Morality. I Education by monitoring. I Harnessing of optomizing Academic, Leadership And Creative potential I Development of critical, analytical and independent thinking
",2015-03-15T11:53:25Z,IN,,"school education schoolmainpuri cbseschool ""kiran saujiya""",IN,UUrxDPuh4mH88zPgsrYq2BuA,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Volleyball, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Sport",,N/A,Low
